;OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
16819;2018-01-09;13630;37051;13755.05;71906.96
16820;2018-01-09;13630;311159924;6888;90618.19
16821;2018-01-09;13630;409685020;412.05;91802.81
16822;2018-01-09;13985;13630;57946.47;59569.86
16823;2018-01-09;13630;37051;66451.88;28995.66
16824;2018-01-09;13630;17436;98146.39;92426.26
16825;2018-01-09;13630;1999399;25819.92;86999.33
16826;2018-01-09;13630;10006159;71286.16;9366.7
16827;2018-01-09;13985;13630;51971.11;19131.05
16828;2018-01-09;13630;17436;95292.44;37270.27
16829;2018-01-09;13630;311161686;22788.19;54047.72
16830;2018-01-09;13630;311159924;96126.92;8218.78
16831;2018-01-09;13630;37051;50492.41;5417.01
16832;2018-01-09;13630;10006159;4194.23;27179.94
16833;2018-01-09;13630;10006159;72437.73;88200.47
16834;2018-01-09;13632;409684862;56866.56;40262.23
16835;2018-01-09;13630;409685020;15932.53;74729.48
16836;2018-01-09;13630;409685020;88029.54;47475
16837;2018-01-09;13630;409685020;42901.89;27510.6
16838;2018-01-09;13630;48182547;80233.41;91164.07
16839;2018-01-09;13630;37051;52755.07;9340.37
16840;2018-01-09;13630;17436;36052.58;29284.95
16841;2018-01-09;17436;17132;30769.11;79416.35
16842;2018-01-09;13630;398268269;59309.69;72931.52
16843;2018-01-09;13630;409685020;77046.66;97104.39
16844;2018-01-09;13630;311159924;7618.17;35295.16
16845;2018-01-09;13630;409685020;98255.16;50396.56
16846;2018-01-09;13632;409684862;11141.45;64247.46
16847;2018-01-09;13630;311159924;77323.97;11082.22
16848;2018-01-09;13630;10006159;17798.14;72849.78
16849;2018-01-09;13630;311161686;80003.28;14813.03
16850;2018-01-09;13630;247574036;99832.09;82384.41
16851;2018-01-09;13630;37051;3725.14;86175.93
16852;2018-01-09;13630;311160366;39901.26;68721.81
16853;2018-01-09;13630;311160366;14509.93;51519.57
16854;2018-01-09;13630;10006159;530.77;4726.18
16855;2018-01-09;13630;311161686;28471.42;31345.02
16856;2018-01-09;13906;34157218;66555.22;53557.3
16857;2018-01-09;13630;409685020;33464.06;55436.61
16858;2018-01-09;13630;409685020;81150.29;27539.07
16859;2018-01-09;13630;37051;2521.4;11812.4
16860;2018-01-09;13630;409685020;62475.11;70692.89
16861;2018-01-09;13630;37051;38597.03;68008.01
16862;2018-01-09;13630;17436;4509.69;93256.5
16863;2018-01-09;13630;311159924;85811.7;5827.67
16864;2018-01-09;13630;409685020;20324.77;22905.16
16865;2018-01-09;13630;311159924;42323.63;80065.5
16866;2018-01-09;13630;311160366;73548.49;56480.2
16867;2018-01-09;34157174;393807899;95516.3;75953.84
16868;2018-01-09;13632;409684862;98006.76;45279.04
16869;2018-01-09;13630;37051;30935.91;59840.47
16870;2018-01-09;13631;529815183;77657.7;5518.08
16871;2018-01-09;13630;311161686;28449.41;74173.39
16872;2018-01-09;13630;37051;88852.46;31719.23
16873;2018-01-09;13630;37051;5833.18;92291.74
16874;2018-01-09;13630;409685020;91786.53;79845.37
16875;2018-01-09;13630;37051;22894.62;80273.24
16876;2018-01-09;13630;37051;43542.67;18600.31
16877;2018-01-09;13630;409685020;82821.05;4341.78
16878;2018-01-09;13630;37051;75640.91;89536.83
16879;2018-01-09;13630;1999399;92003.6;60226.03
16880;2018-01-09;13630;311159924;91626.98;56833.57
16881;2018-01-09;34156914;34156728;31585.07;74079.26
16882;2018-01-09;13630;409685020;61206.38;23987.72
16883;2018-01-09;13630;37051;7298.86;64561.99
16884;2018-01-09;13630;37051;98836.34;64399.98
16885;2018-01-09;13630;37051;15277.08;58807.99
16886;2018-01-09;13630;37051;33057.16;30970.81
16887;2018-01-09;17436;30277;85985.79;51327.57
16888;2018-01-09;13630;409685020;2412.12;44430.21
16889;2018-01-09;13630;37051;60299.75;96296.22
16890;2018-01-09;13630;17434;73101.87;8706.32
16891;2018-01-09;13630;409685020;86100.92;63867.44
16892;2018-01-09;13630;311161686;41505.47;25144.68
16893;2018-01-09;13630;311159924;84407.27;49189.4
16894;2018-01-09;13632;14138;46017.04;87519.9
16895;2018-01-09;13630;37051;36179.87;89633.74
16896;2018-01-09;13630;409685020;2112.6;62520.98
16897;2018-01-09;17436;13630;33919.72;38864.08
16898;2018-01-09;13630;409685020;29505.8;35748.27
16899;2018-01-09;13630;37051;38735.38;87688.8
16900;2018-01-09;13630;17436;96119.21;21110.26
16901;2018-01-09;13630;409685020;51099.73;24843.68
16902;2018-01-09;13630;324116366;10816.18;8880.42
16903;2018-01-09;13630;311161686;31600.81;45954.79
16904;2018-01-09;13630;10006159;63030.51;43120.8
16905;2018-01-09;13630;409685020;637.99;48742.78
16906;2018-01-09;13630;37051;98243.15;78104.52
16907;2018-01-09;13630;37051;24093.47;33132.45
16908;2018-01-09;13630;58758237;81978.25;15992.34
16909;2018-01-09;13630;409685020;23268.66;7223.42
16910;2018-01-09;13630;247574036;11507.63;43478.73
16911;2018-01-09;13630;37051;54195.73;948.94
16912;2018-01-09;13632;490890943;26920.96;49196.8
16913;2018-01-09;13630;37051;97672.07;62562.96
16914;2018-01-09;13985;13630;66719.08;24721.17
16915;2018-01-09;13630;409685020;39016.37;98531.33
16916;2018-01-09;13632;358450189;65540.46;11399.49
16917;2018-01-09;13630;37051;21139.9;83918.05
16918;2018-01-09;13630;37051;17586.73;17701.73
16919;2018-01-09;13630;58758237;9822.24;4535.98
16920;2018-01-09;13630;37051;68265.48;85045.27
16921;2018-01-09;13630;37051;97932.18;44260.19
16922;2018-01-09;13630;409685020;65624.42;60273.35
16923;2018-01-09;13630;409685020;22766.18;84090.85
16924;2018-01-09;13630;311159924;78513.32;57188.38
16925;2018-01-09;13630;37051;46087.51;41013.43
16926;2018-01-09;13630;37051;79227;92931.11
16927;2018-01-09;13630;409685020;88637.74;23040.17
16928;2018-01-09;13630;409685020;70307.06;48771.81
16929;2018-01-09;13630;17436;87406.64;77535.25
16930;2018-01-09;13630;409685020;33601.59;70617.18
16931;2018-01-09;13630;37051;44486.12;28570.98
16932;2018-01-09;13630;37051;54520.29;21777.89
16933;2018-01-09;13630;37051;32660.83;15829.89
16934;2018-01-09;13630;6093814;95806.25;33915.71
16935;2018-01-09;13630;409685020;37668.43;50243.73
16936;2018-01-09;13630;199140845;1037.61;21200.84
16937;2018-01-09;13630;37051;51483.62;77132.05
16938;2018-01-09;13630;409685020;3752.08;76961.91
16939;2018-01-09;13630;409685020;85039.79;5434.28
16940;2018-01-09;13630;37051;6385.19;43759.58
16941;2018-01-09;13630;409685020;3576.39;45946.08
16942;2018-01-09;13630;37051;17652.28;27654.11
16943;2018-01-09;13630;409685020;21571.5;35847.52
16944;2018-01-09;13630;37051;60171.29;8546.54
16945;2018-01-09;13630;311161686;61453.3;51188.33
16946;2018-01-09;13630;311159924;88318.91;54308.36
16947;2018-01-09;30277;13630;33106.96;22785.77
16948;2018-01-09;13630;311161686;6823.16;30593.01
16949;2018-01-09;13630;409685020;60090.08;61430.67
16950;2018-01-09;13630;58758237;94189.06;60434.61
16951;2018-01-09;13630;37051;34334.58;79550.93
16952;2018-01-09;13630;37051;78389.22;97571.12
16953;2018-01-09;13630;37051;18145.48;82979.08
16954;2018-01-09;17436;13630;69893.02;73677.54
16955;2018-01-09;13630;409685020;28474.44;76692.25
16956;2018-01-09;13630;37051;92531.38;90983.03
16957;2018-01-09;13630;311161686;23481.33;51253.87
16958;2018-01-09;13632;409684862;98271.3;66057.62
16959;2018-01-09;13985;13630;64418.5;14691.58
16960;2018-01-09;13907;313743474;30324.44;94114.13
16961;2018-01-09;13630;409685020;67018.21;84125.16
16962;2018-01-09;13630;48182547;88224.07;70775.39
16963;2018-01-09;13630;37051;73029.49;7860.77
16964;2018-01-09;13630;37051;51793.85;11573.7
16965;2018-01-09;13630;37051;38562.72;97941.13
16966;2018-01-09;13985;13630;37396.52;19374.37
16967;2018-01-09;13630;37051;84985.2;84774.41
16968;2018-01-09;13630;311159924;41330.7;21721.87
16969;2018-01-09;13631;529436029;28925.15;87545.3
16970;2018-01-09;13630;409685020;1331.65;50045.94
16971;2018-01-09;13630;34157174;12539.77;52702.68
16972;2018-01-09;13630;37051;99529.58;84934.63
16973;2018-01-09;13630;37051;2442.2;86590.2
16974;2018-01-09;13630;10006159;20365.98;97525.46
16975;2018-01-09;13630;529752098;37477.35;37147.6
16976;2018-01-09;13630;311161686;24707.13;27108.3
16977;2018-01-09;13630;311161686;45555.83;82413.13
16978;2018-01-09;13630;37051;31210;7364.07
16979;2018-01-09;30277;13630;87411.69;30183.07
16980;2018-01-09;13630;1648686;9144.82;56708.2
16981;2018-01-09;13630;311161686;80920.21;7289.54
16982;2018-01-09;13630;10006159;93051.91;13459.65
16983;2018-01-09;13630;311159924;61466.66;33862.08
16984;2018-01-09;13630;58758237;12704.9;52406.48
16985;2018-01-09;13632;409684862;38799.17;99602.94
16986;2018-01-09;13630;409685020;16103.56;76958.27
16987;2018-01-09;13985;13630;67394.26;29854.01
16988;2018-01-09;13985;13630;79048.75;69460.41
16989;2018-01-09;13630;409685020;70715.36;8590.06
16990;2018-01-09;13630;37051;68300.85;10506.84
16991;2018-01-09;13630;6093814;45008.37;76500.98
16992;2018-01-09;13630;37051;38681.99;84118.55
16993;2018-01-09;13630;37051;80354.26;68606.53
16994;2018-01-09;13630;311161686;26738.44;72396.9
16995;2018-01-09;13630;17436;14957.47;50475.52
16996;2018-01-09;13630;311160366;78430.07;9845.36
16997;2018-01-09;13630;37051;94834.84;94383.56
16998;2018-01-09;13630;37051;63505.59;74006.43
16999;2018-01-09;13630;3243676;86564.76;12234.48
17000;2018-01-09;13630;37051;37341.11;41241.37
17001;2018-01-09;13630;311160366;86193.15;36469.54
17002;2018-01-09;13630;311161686;74483.74;4871.61
17003;2018-01-09;13630;37051;67001.61;3755.89
17004;2018-01-09;13630;409685020;96568.71;16271.19
17005;2018-01-09;13630;37051;91003.18;99510.85
17006;2018-01-09;13630;37051;17870.92;32420.06
17007;2018-01-09;13630;409685020;6684.04;47826.81
17008;2018-01-09;13630;10006159;40826.75;61274.47
17009;2018-01-09;13630;409685020;75896.07;19790.35
17010;2018-01-09;13630;409685020;85856.54;76424.13
17011;2018-01-09;13630;409685020;84337.6;91134.97
17012;2018-01-09;13630;10006159;62251.85;33634.01
17013;2018-01-09;13630;409685020;93986.5;79609.15
17014;2018-01-09;13630;311161686;50964.7;53959.02
17015;2018-01-09;17436;13630;42088.49;16389.86
17016;2018-01-09;13632;409684862;10701.78;56908.51
17017;2018-01-09;13630;311159924;45059.6;42784.59
17018;2018-01-09;13630;311159924;15378.45;12009.98
17019;2018-01-09;13630;37051;80256.86;35250.7
17020;2018-01-09;13985;13630;389.74;71357.45
17021;2018-01-09;13630;311159924;68117.38;44609.36
17022;2018-01-09;13630;37051;4816.96;21641.52
17023;2018-01-09;13630;311159924;98302.33;19256.83
17024;2018-01-09;13630;37051;71119.84;70730.91
17025;2018-01-09;13630;409685020;14173.91;49362.13
17026;2018-01-09;13630;37051;50430.56;70902.36
17027;2018-01-09;13630;37051;3369.45;99592.96
17028;2018-01-09;13630;409685020;74875.38;80179.65
17029;2018-01-09;13630;311159924;16078.69;25448.44
17030;2018-01-09;17436;17437;58830.62;9090.11
17031;2018-01-09;13630;311159924;20145.75;7270.48
17032;2018-01-09;13630;37051;73179.7;36062.78
17033;2018-01-09;13630;311161686;42295.44;33249.37
17034;2018-01-09;13630;37051;44430.04;86940.91
17035;2018-01-09;13630;37051;83077.51;41216.5
17036;2018-01-09;13630;17436;32631.92;44013.45
17037;2018-01-09;312741916;529815182;64399.71;90673.5
17038;2018-01-09;13630;311160366;98065.65;82639.93
17039;2018-01-09;17436;17244;10391.8;33371.68
17040;2018-01-09;17439;529751943;4364.92;8160.42
17041;2018-01-09;13630;37051;28971.28;1395.26
17042;2018-01-09;13630;409685020;24861.38;45457.94
17043;2018-01-09;17436;17434;15982.82;85577.15
17044;2018-01-09;13630;409685020;37088.16;61138.29
17045;2018-01-09;13632;409684862;68233.02;74209.07
17046;2018-01-09;13630;174938117;21100.09;402.61
17047;2018-01-09;13630;37051;42521.18;73569.45
17048;2018-01-09;13630;311161686;7420.23;10412.82
17049;2018-01-09;13630;37051;77858.73;49247
17050;2018-01-09;13630;311159924;8582.43;81379.84
17051;2018-01-09;13630;311159924;60473.32;3751.75
17052;2018-01-09;13985;13630;14744.36;78573.63
17053;2018-01-09;13630;37051;40035.63;48496.21
17054;2018-01-09;13630;311160366;53542.29;13761.25
17055;2018-01-09;13630;37051;32964.64;79240.29
17056;2018-01-09;13630;37051;88340.07;45049.97
17057;2018-01-09;13631;529815156;26843.7;83692
17058;2018-01-09;13630;409685020;54548.05;36128.57
17059;2018-01-09;13630;2682057;92847.64;10267.87
17060;2018-01-09;13630;37051;97201.08;10528.46
17061;2018-01-09;17439;529752103;7458.44;65530.13
17062;2018-01-09;13985;13630;87343.52;25598.69
17063;2018-01-09;13630;37051;14785.95;40052.15
17064;2018-01-09;13630;37051;54426.27;42258.44
17065;2018-01-09;13630;37051;39920.5;6648.07
17066;2018-01-09;13630;2682057;64019.77;70865.12
17067;2018-01-09;13630;409685020;37123.44;19109.27
17068;2018-01-09;13630;2654564;86734.04;69006.91
17069;2018-01-09;13630;10006159;49891.47;78403.67
17070;2018-01-09;13630;311161686;59219.2;48947.46
17071;2018-01-09;13630;409685020;64817.45;25428.23
17072;2018-01-09;312741916;17436;6188.27;95076.72
17073;2018-01-09;13630;247574036;57901.07;75648.14
17074;2018-01-09;13630;409685020;36531.18;35368.82
17075;2018-01-09;13630;311161686;83837.32;4621.31
17076;2018-01-09;13630;37051;20941.29;85317.17
17077;2018-01-09;13632;13688;14777.12;95925.95
17078;2018-01-09;13630;37051;6978.54;75259.27
17079;2018-01-09;13630;37051;43803.9;69170.63
17080;2018-01-09;13630;37051;20832.07;79956.13
17081;2018-01-09;34157174;7271712;55144.28;17562.06
17082;2018-01-09;13632;529751921;84626.37;70088.08
17083;2018-01-09;13630;311161686;98349.56;75074.11
17084;2018-01-09;13630;37051;14056.89;76735.16
17085;2018-01-09;13630;409685020;62095.66;13767.25
17086;2018-01-09;13630;311159924;85076.03;57665.08
17087;2018-01-09;13985;13630;35696.1;3389.34
17088;2018-01-09;13630;37051;5605.18;65359.51
17089;2018-01-09;13630;409685020;41178.26;23874.7
17090;2018-01-09;13630;37051;60967.51;98623.26
17091;2018-01-09;13630;409685020;44673.46;75367.56
17092;2018-01-09;13630;311160366;27575.61;54697.62
17093;2018-01-09;13630;409685020;2574.02;70998.31
17094;2018-01-09;13630;409685020;46124.39;80927.34
17095;2018-01-09;13630;6093814;88279.9;7566.11
17096;2018-01-09;13630;17436;48963.04;5035.75
17097;2018-01-09;13630;37051;95965.73;43845.57
17098;2018-01-09;13630;409685020;19035.53;63167.01
17099;2018-01-09;13630;30514287;502.34;20245.15
17100;2018-01-09;13630;37051;71811.88;19996.74
17101;2018-01-09;17436;13630;89415.38;21607.21
17102;2018-01-09;13630;311159924;93033.9;19533.42
17103;2018-01-09;13630;17436;8010.65;26546.47
17104;2018-01-09;13630;37051;50676.68;55955.38
17105;2018-01-09;13630;311159924;19800.65;67946.05
17106;2018-01-09;13630;37051;73882.53;88477.36
17107;2018-01-09;13630;311161686;44538.19;48407.68
17108;2018-01-09;13630;37051;34653.75;57718.3
17109;2018-01-09;13630;37051;88560.37;30750.76
17110;2018-01-09;13630;409685020;51015.42;86629.46
17111;2018-01-09;13630;174938117;82640.22;63019.93
17112;2018-01-09;13630;37051;81770.91;58061.39
17113;2018-01-09;13630;311159924;57612.81;4111.56
17114;2018-01-09;13632;401615137;20832.09;36198.44
17115;2018-01-09;13630;311159924;23634.5;77417.07
17116;2018-01-09;13630;409685020;85356.25;30593.65
17117;2018-01-09;13630;17436;45481.92;54001.41
17118;2018-01-09;34156914;34156728;18156.68;52684.1
17119;2018-01-09;13630;311161686;1914.03;78252.29
17120;2018-01-09;13630;37051;10653;22374.67
17121;2018-01-09;13630;6093814;38944.36;20006.92
17122;2018-01-09;13630;37051;69404.7;32818.08
17123;2018-01-09;13630;37051;55973.78;83616.79
17124;2018-01-09;13630;409685020;62754.05;84526.1
17125;2018-01-09;13630;529751857;74596.33;70050.95
17126;2018-01-09;13630;17436;49796.47;83142.56
17127;2018-01-09;13630;37051;83265.08;53582.79
17128;2018-01-09;13630;37051;78058.13;47028.2
17129;2018-01-09;13985;13630;25718.78;13865.99
17130;2018-01-09;13630;37051;55731.86;31645.14
17131;2018-01-09;13630;409685020;3963.54;36032.93
17132;2018-01-09;13630;37051;86549.03;65282.57
17133;2018-01-09;13630;37051;21947.46;92039.21
17134;2018-01-09;13630;311159924;41161.47;46452.22
17135;2018-01-09;13630;409685020;26659.96;45306.75
17136;2018-01-09;13630;529738608;80092.97;27504.73
17137;2018-01-09;13631;529813200;50757.69;20420.12
17138;2018-01-09;13630;409685020;19447.55;38614
17139;2018-01-09;13985;13630;46636.71;44524.96
17140;2018-01-09;13630;48182547;42587.49;32209.14
17141;2018-01-09;17439;17132;74162.52;70628.56
17142;2018-01-09;13630;409685020;19341.01;6899.57
17143;2018-01-09;13630;311161686;30999.86;63414.38
17144;2018-01-09;13630;311161686;77621.84;71200.7
17145;2018-01-09;13630;311159924;67867.4;73888.54
17146;2018-01-09;13630;10006159;84329.25;5877.57
17147;2018-01-09;13630;37051;14285.21;97202.03
17148;2018-01-09;13630;37051;87657.24;60891.81
17149;2018-01-09;13630;409685020;12046.14;10566.17
17150;2018-01-09;17436;13630;79270.3;82633.75
17151;2018-01-09;13631;529371779;28923.54;42847.02
17152;2018-01-09;17436;13630;12030.83;25354.02
17153;2018-01-09;13630;37051;90471.07;69244.02
17154;2018-01-09;13630;37051;21756.56;29901.79
17155;2018-01-09;13630;37051;98107.75;20645.62
17156;2018-01-09;13630;48182547;79237.34;99881.29
17157;2018-01-09;13630;311161686;84494.55;75072.87
17158;2018-01-09;13630;58758237;38544.72;34963.4
17159;2018-01-09;13630;37051;99447.31;64170.87
17160;2018-01-09;13630;311159924;36483.27;89814.85
17161;2018-01-09;13630;17436;65927.76;25490.71
17162;2018-01-09;13630;37051;52329.78;40945.18
17163;2018-01-09;13632;405607015;42508.79;67750.21
17164;2018-01-09;13630;409685020;88396.54;62803.83
17165;2018-01-09;13630;409685020;30986.28;98717.85
17166;2018-01-09;13630;311159924;21247.75;75560.25
17167;2018-01-09;13630;311159924;87371.97;54618.32
17168;2018-01-09;13630;311160366;57563.16;64633.58
17169;2018-01-09;13630;37051;39872.58;41097.57
17170;2018-01-09;13630;311161686;36801.37;29107.61
17171;2018-01-09;13630;37051;84060;56859.18
17172;2018-01-09;13632;409684862;71081.99;52361.95
17173;2018-01-09;13630;37051;48961.41;22873.97
17174;2018-01-09;13630;37051;40840.97;13732.52
17175;2018-01-09;13632;409684862;61372.91;24140.5
17176;2018-01-09;13630;311161686;50706.67;77973.89
17177;2018-01-09;13632;2639289;36056.88;31600.08
17178;2018-01-09;13630;409685020;23578.92;71432.32
17179;2018-01-09;13630;2718489;10597.22;427.36
17180;2018-01-09;17436;1972647;88157.85;21457.35
17181;2018-01-09;13630;529751985;67961.87;43004.31
17182;2018-01-09;13630;311159924;5462.05;85479.72
17183;2018-01-09;13630;37051;75263.94;36800.5
17184;2018-01-09;17436;30277;64514.88;24367.13
17185;2018-01-09;13630;17436;16170.44;75346.09
17186;2018-01-09;13630;311160366;64071.01;83507.31
17187;2018-01-09;13630;37051;21030.05;7565.26
17188;2018-01-09;13630;409685020;42176.8;14889.17
17189;2018-01-09;13630;37051;48364.68;93170.75
17190;2018-01-09;13630;37051;54677.7;3881.69
17191;2018-01-09;13630;311160366;91890.71;39103.2
17192;2018-01-09;13630;37051;40777.72;67043.17
17193;2018-01-09;13630;37051;30317.93;44826.67
17194;2018-01-09;13630;311159924;46992.58;97969.2
17195;2018-01-09;17436;30277;55045.68;45721.01
17196;2018-01-09;13630;37051;86090.93;7834.45
17197;2018-01-09;34156914;34156728;84101.88;42263.41
17198;2018-01-09;13630;311161686;14587.33;59323.94
17199;2018-01-09;17436;17244;93659.68;35596.87
17200;2018-01-09;13630;17436;76729.08;65131.85
17201;2018-01-09;30277;13630;98220.05;4911.98
17202;2018-01-09;13630;311159924;97239.83;82402.96
17203;2018-01-09;13632;372912620;31705.76;92883.47
17204;2018-01-09;13630;529752054;92863.06;84421.56
17205;2018-01-09;13630;37051;24770.84;78256.62
17206;2018-01-09;13630;409685020;75314.02;2487.94
17207;2018-01-09;13630;311161686;39530.57;28935.57
17208;2018-01-09;13632;92752943;88500.52;98279.8
17209;2018-01-09;17436;1972647;87830.98;52454.62
17210;2018-01-09;13630;311159924;83448.92;30309.62
17211;2018-01-09;30277;13630;82521.51;50605.81
17212;2018-01-09;13631;48182026;32201.58;272.32
17213;2018-01-09;13630;409685020;17609.5;78658.34
17214;2018-01-09;13630;409685020;42831.25;14689.74
17215;2018-01-09;13630;37051;43162.12;18905.89
17216;2018-01-09;13630;37051;80021.01;46584.74
